Source IP,Attack Type,Attack Severity,Data Exfiltrated,Response Action
152.242.165.132,Phishing,High,FALSE,Eradicated
177.130.80.6,Ransomware,Critical,FALSE,Eradicated
102.238.125.104,Ransomware,Medium,FALSE,Blocked
18.195.187.31,Malware,Medium,FALSE,Eradicated
172.57.97.125,DDoS,Critical,FALSE,Eradicated
147.132.9.128,Malware,Medium,FALSE,Blocked
166.165.127.222,Phishing,Critical,FALSE,Blocked
167.130.34.16,Ransomware,Medium,FALSE,Recovered
100.175.192.182,Malware,Critical,FALSE,Contained
177.37.71.16,DDoS,Low,FALSE,Contained
171.155.200.165,DDoS,Critical,FALSE,Blocked
212.253.67.4,DDoS,High,FALSE,Eradicated
138.6.182.239,DDoS,Critical,FALSE,Contained
208.192.42.135,DDoS,Critical,FALSE,Blocked
120.145.155.188,Malware,Medium,TRUE,Contained
105.196.166.241,Insider Threat,High,FALSE,Eradicated
132.60.110.151,Insider Threat,Low,FALSE,Contained
164.77.221.66,DDoS,High,FALSE,Contained
175.194.192.41,Ransomware,Low,FALSE,Blocked
2.38.133.200,DDoS,Low,FALSE,Blocked
169.136.207.173,Insider Threat,Critical,FALSE,Recovered
6.84.48.185,DDoS,Low,FALSE,Recovered
104.183.124.218,Insider Threat,Critical,FALSE,Contained
22.221.85.145,Malware,Low,FALSE,Blocked
12.154.183.212,Ransomware,High,FALSE,Recovered
211.118.234.225,Insider Threat,Medium,FALSE,Recovered
56.131.32.93,Insider Threat,Low,FALSE,Eradicated
79.73.1.170,Ransomware,Critical,FALSE,Recovered
201.106.224.104,Ransomware,Critical,FALSE,Eradicated
63.140.81.240,Malware,Low,FALSE,Blocked
135.241.157.89,Phishing,Low,FALSE,Eradicated
136.219.27.115,Phishing,Medium,FALSE,Eradicated
179.44.191.56,Malware,Low,FALSE,Eradicated
126.121.172.184,Phishing,Low,FALSE,Eradicated
57.172.191.133,Phishing,Low,FALSE,Eradicated
32.206.89.21,Ransomware,Medium,FALSE,Contained
186.126.75.124,Ransomware,Low,FALSE,Blocked
34.138.168.153,DDoS,High,FALSE,Recovered
44.134.195.6,Malware,Medium,FALSE,Recovered
160.213.186.128,Ransomware,Critical,FALSE,Recovered
191.124.93.15,Malware,Critical,FALSE,Recovered
19.134.220.224,Malware,High,FALSE,Recovered
206.34.78.96,DDoS,Critical,FALSE,Blocked
101.190.60.70,DDoS,Medium,FALSE,Contained
167.221.14.81,DDoS,Medium,FALSE,Contained
12.189.127.22,Insider Threat,Low,FALSE,Recovered
198.196.61.84,Ransomware,High,FALSE,Recovered
179.47.129.191,DDoS,Critical,FALSE,Contained
193.186.21.98,DDoS,Low,FALSE,Contained
19.79.113.139,Ransomware,Critical,FALSE,Recovered
39.168.122.201,Insider Threat,Critical,FALSE,Recovered
92.6.226.80,Ransomware,Low,FALSE,Blocked
147.154.142.125,Malware,Medium,FALSE,Contained
135.130.218.195,Phishing,High,FALSE,Blocked
96.212.241.5,Ransomware,Critical,FALSE,Contained
24.180.205.109,Phishing,Low,FALSE,Blocked
126.41.203.73,Phishing,Critical,FALSE,Contained
88.147.14.74,DDoS,Critical,FALSE,Recovered
110.173.157.173,Malware,Medium,FALSE,Blocked
171.107.32.226,Malware,Critical,TRUE,Eradicated
129.137.81.154,Phishing,Low,FALSE,Contained
84.171.36.172,Phishing,Low,FALSE,Recovered
43.222.221.123,Malware,Low,FALSE,Eradicated
4.144.106.23,Malware,Medium,FALSE,Recovered
154.97.156.202,Malware,Critical,FALSE,Eradicated
179.233.21.244,Malware,Low,FALSE,Recovered
10.144.105.74,Ransomware,Low,FALSE,Contained
161.17.204.34,Phishing,High,FALSE,Contained
169.189.249.21,Phishing,Low,FALSE,Eradicated
101.70.37.224,DDoS,Medium,FALSE,Blocked
90.39.80.220,Malware,Low,FALSE,Eradicated
69.72.203.102,DDoS,Medium,FALSE,Recovered
145.177.49.77,Phishing,Low,FALSE,Recovered
150.93.57.95,Malware,Critical,FALSE,Recovered
73.106.80.141,Insider Threat,Medium,FALSE,Contained
87.238.36.131,Phishing,Critical,FALSE,Recovered
61.21.194.38,DDoS,Low,FALSE,Eradicated
140.173.138.123,Ransomware,Critical,FALSE,Blocked
159.146.72.200,Malware,Medium,FALSE,Recovered
101.138.10.26,Insider Threat,Critical,FALSE,Recovered
32.156.118.194,Ransomware,Critical,FALSE,Blocked
214.78.130.135,Ransomware,Critical,FALSE,Recovered
134.145.47.44,Ransomware,Low,FALSE,Contained
124.97.146.201,Phishing,High,FALSE,Contained
174.103.123.226,Ransomware,Low,FALSE,Eradicated
91.208.127.51,Phishing,Low,FALSE,Recovered
142.104.123.46,DDoS,High,FALSE,Contained
207.205.118.20,Ransomware,Critical,FALSE,Blocked
45.53.206.86,Insider Threat,Low,FALSE,Blocked
114.179.0.117,DDoS,Low,FALSE,Contained
24.96.92.238,Ransomware,Medium,FALSE,Eradicated
210.101.97.64,Insider Threat,Medium,FALSE,Eradicated
23.222.163.233,Insider Threat,Critical,FALSE,Contained
171.241.135.5,DDoS,Medium,TRUE,Eradicated
85.181.81.221,Phishing,Medium,FALSE,Blocked
206.53.203.32,Phishing,High,FALSE,Contained
101.201.15.41,Phishing,Medium,FALSE,Recovered
34.109.5.116,DDoS,High,FALSE,Blocked
35.176.131.67,Ransomware,Critical,FALSE,Recovered
96.188.240.45,Insider Threat,High,FALSE,Eradicated
44.117.15.13,Ransomware,High,TRUE,Blocked
4.110.133.235,Phishing,Low,FALSE,Contained
183.79.3.148,DDoS,Medium,FALSE,Contained
88.2.65.13,DDoS,Critical,FALSE,Eradicated
176.249.187.210,Insider Threat,Critical,FALSE,Contained
177.178.137.49,Ransomware,Medium,FALSE,Eradicated
117.25.83.234,DDoS,Low,TRUE,Recovered
40.190.102.216,Insider Threat,Medium,TRUE,Contained
56.12.62.28,Malware,Medium,TRUE,Eradicated
87.170.140.117,Insider Threat,Low,FALSE,Blocked
5.81.159.55,Malware,Medium,FALSE,Contained
28.220.102.104,Phishing,High,FALSE,Recovered
175.11.250.205,Ransomware,Medium,FALSE,Contained
169.103.202.250,Insider Threat,Low,FALSE,Eradicated
214.117.179.186,Malware,Low,FALSE,Recovered
84.253.245.223,Insider Threat,High,FALSE,Blocked
6.198.5.121,Ransomware,High,FALSE,Contained
20.166.65.234,Ransomware,High,FALSE,Blocked
61.188.222.100,Ransomware,High,TRUE,Recovered
166.75.151.205,Malware,High,FALSE,Blocked
14.207.143.1,Insider Threat,Medium,FALSE,Recovered
186.115.205.60,Ransomware,Low,TRUE,Contained
86.222.252.176,DDoS,Critical,FALSE,Blocked
157.44.44.152,Ransomware,High,TRUE,Eradicated
77.192.248.92,Malware,Critical,FALSE,Contained
196.95.174.199,DDoS,Critical,FALSE,Recovered
37.188.54.75,Ransomware,Critical,FALSE,Eradicated
214.81.214.42,Ransomware,Medium,FALSE,Eradicated
125.88.188.15,Phishing,Low,FALSE,Recovered
141.66.147.248,Insider Threat,Critical,FALSE,Blocked
197.115.247.61,Phishing,Low,FALSE,Recovered
140.127.42.189,Ransomware,High,FALSE,Eradicated
72.128.184.240,Malware,High,TRUE,Contained
5.225.69.17,Malware,Critical,FALSE,Recovered
89.114.117.163,DDoS,Medium,FALSE,Recovered
3.37.215.231,Malware,High,FALSE,Eradicated
17.238.159.216,Insider Threat,Critical,FALSE,Contained
178.3.155.105,Insider Threat,Low,FALSE,Blocked
77.70.68.10,Phishing,Medium,FALSE,Contained
74.42.165.38,Malware,Low,FALSE,Eradicated
16.106.253.5,Phishing,Medium,FALSE,Contained
96.237.195.220,Phishing,Critical,FALSE,Contained
190.218.203.37,Malware,Low,FALSE,Eradicated
50.63.210.62,Insider Threat,Low,FALSE,Blocked
64.169.157.29,Insider Threat,High,FALSE,Recovered
146.100.29.31,Phishing,Low,FALSE,Contained
184.101.168.132,DDoS,Critical,FALSE,Recovered
216.149.37.207,DDoS,Low,TRUE,Eradicated
157.239.199.164,DDoS,Low,FALSE,Blocked
134.186.118.65,Phishing,Low,FALSE,Contained
209.172.44.100,Phishing,Low,FALSE,Eradicated
108.118.162.143,Ransomware,High,FALSE,Recovered
73.210.225.118,Ransomware,Low,TRUE,Recovered
223.255.57.18,Phishing,Critical,FALSE,Contained
143.21.129.103,Ransomware,Critical,FALSE,Eradicated
148.233.124.158,Ransomware,Critical,FALSE,Contained
54.63.237.215,Phishing,Critical,FALSE,Recovered
116.100.194.6,Insider Threat,Medium,FALSE,Eradicated
23.233.42.101,DDoS,Low,FALSE,Blocked
215.203.119.3,Phishing,Low,FALSE,Eradicated
12.0.237.174,Malware,Critical,FALSE,Contained
200.241.52.219,Malware,Critical,TRUE,Blocked
223.237.110.110,Ransomware,Low,FALSE,Eradicated
68.167.127.123,Ransomware,Critical,FALSE,Eradicated
147.167.232.245,Insider Threat,Medium,FALSE,Eradicated
202.102.115.143,Phishing,Critical,FALSE,Contained
18.243.25.47,DDoS,Medium,FALSE,Recovered
201.116.249.130,Malware,Medium,FALSE,Blocked
64.67.14.114,Malware,Low,FALSE,Blocked
108.197.51.24,DDoS,Low,FALSE,Blocked
197.130.126.39,DDoS,Medium,TRUE,Blocked
82.246.45.159,Insider Threat,Medium,TRUE,Contained
208.107.247.46,Insider Threat,High,FALSE,Recovered
119.30.96.168,Phishing,Low,FALSE,Eradicated
91.86.3.98,Phishing,Medium,FALSE,Recovered
166.208.105.108,Malware,Critical,FALSE,Contained
134.255.185.98,Ransomware,Low,TRUE,Recovered
111.156.151.148,DDoS,Critical,FALSE,Contained
132.192.65.208,Insider Threat,Low,FALSE,Eradicated
188.136.110.1,Ransomware,Low,FALSE,Eradicated
203.107.100.109,Ransomware,Low,FALSE,Blocked
52.249.75.86,Phishing,Low,FALSE,Contained
81.202.143.234,Insider Threat,High,FALSE,Recovered
24.149.127.154,Insider Threat,High,FALSE,Blocked
148.69.235.96,Ransomware,High,FALSE,Eradicated
183.43.70.32,Ransomware,Medium,FALSE,Contained
64.127.87.194,DDoS,Critical,FALSE,Recovered
16.186.48.170,Malware,Low,FALSE,Eradicated
205.169.170.135,Phishing,Low,FALSE,Blocked
1.112.108.210,Phishing,Medium,FALSE,Recovered
170.175.242.161,Malware,Critical,FALSE,Contained
50.180.103.135,Insider Threat,Critical,FALSE,Eradicated
185.85.125.186,Malware,Critical,FALSE,Eradicated
156.90.120.123,Malware,Low,FALSE,Recovered
115.237.178.219,Ransomware,High,FALSE,Blocked
91.85.52.136,DDoS,High,FALSE,Blocked
85.25.196.201,Malware,Low,FALSE,Blocked
140.137.106.227,DDoS,High,FALSE,Contained
35.190.100.211,Ransomware,High,FALSE,Blocked
24.133.231.192,Malware,Critical,FALSE,Recovered
57.23.67.204,DDoS,Low,FALSE,Blocked
29.71.151.254,Malware,Medium,FALSE,Contained
19.162.102.152,Phishing,Low,FALSE,Contained
139.11.114.108,DDoS,Low,FALSE,Recovered
39.2.177.169,Phishing,Low,FALSE,Blocked
120.67.81.59,Ransomware,Medium,TRUE,Blocked
211.153.188.212,Malware,High,FALSE,Blocked
27.201.70.204,Malware,Critical,FALSE,Eradicated
128.223.177.243,Phishing,Medium,FALSE,Eradicated
187.85.20.220,DDoS,Critical,FALSE,Contained
19.213.236.148,Phishing,Low,FALSE,Eradicated
28.111.154.239,Phishing,Low,FALSE,Contained
52.67.109.21,Ransomware,Low,FALSE,Blocked
174.135.235.214,DDoS,Low,FALSE,Recovered
115.93.217.138,DDoS,High,FALSE,Blocked
30.198.184.207,Insider Threat,High,FALSE,Eradicated
98.88.122.178,DDoS,Low,FALSE,Blocked
180.185.135.22,DDoS,Low,FALSE,Recovered
216.65.127.125,DDoS,Critical,FALSE,Recovered
204.135.205.147,Malware,Low,FALSE,Contained
140.118.164.28,Malware,Medium,FALSE,Contained
223.145.43.134,DDoS,High,FALSE,Contained
124.35.18.1,Phishing,Critical,FALSE,Blocked
216.127.192.198,Ransomware,High,FALSE,Eradicated
52.44.205.206,Malware,Critical,FALSE,Recovered
81.236.46.65,Phishing,Critical,FALSE,Recovered
106.185.215.210,Ransomware,Medium,FALSE,Recovered
29.14.37.83,Ransomware,Critical,FALSE,Eradicated
133.18.241.142,Malware,Low,FALSE,Recovered
45.158.65.195,Insider Threat,High,FALSE,Contained
88.84.68.165,Ransomware,Low,FALSE,Recovered
38.153.56.209,Phishing,Low,FALSE,Eradicated
165.9.74.39,Malware,High,FALSE,Contained
107.205.135.243,Phishing,Critical,FALSE,Recovered
167.202.0.2,Insider Threat,Low,FALSE,Eradicated
171.255.70.195,Ransomware,High,FALSE,Recovered
128.9.8.83,DDoS,Critical,FALSE,Recovered
113.249.71.233,DDoS,Medium,FALSE,Eradicated
81.79.161.87,Malware,High,FALSE,Contained
88.225.79.250,DDoS,Low,FALSE,Blocked
111.82.134.123,Ransomware,Critical,FALSE,Recovered
76.206.37.173,Phishing,Low,FALSE,Recovered
149.42.255.156,Malware,Low,TRUE,Blocked
105.171.15.244,Phishing,Low,FALSE,Recovered
146.126.49.78,Ransomware,Critical,FALSE,Recovered
8.69.161.30,Phishing,Low,FALSE,Blocked
219.25.87.194,Insider Threat,Medium,FALSE,Contained
17.78.15.103,Ransomware,Critical,FALSE,Contained
125.180.76.158,DDoS,Low,FALSE,Eradicated
42.173.210.90,DDoS,Low,FALSE,Eradicated
202.90.108.192,DDoS,Critical,FALSE,Contained
202.197.194.153,Malware,High,FALSE,Contained
184.216.228.19,Phishing,Medium,TRUE,Recovered
205.226.25.160,Malware,Medium,FALSE,Blocked
149.231.230.228,Phishing,Low,FALSE,Blocked
18.130.249.243,Insider Threat,Medium,FALSE,Eradicated
72.146.141.232,Phishing,Critical,FALSE,Recovered
77.249.130.0,Phishing,High,FALSE,Eradicated
44.237.67.180,Malware,Critical,FALSE,Contained
216.161.84.251,Ransomware,Critical,FALSE,Contained
70.241.229.24,Phishing,High,FALSE,Blocked
140.244.79.118,Malware,High,FALSE,Contained
91.152.187.124,Ransomware,High,FALSE,Blocked
66.200.26.190,Malware,Low,TRUE,Contained
24.73.120.81,Ransomware,Low,FALSE,Contained
201.169.43.54,DDoS,High,FALSE,Blocked
148.125.167.24,Phishing,Low,FALSE,Recovered
214.225.162.98,Ransomware,Critical,FALSE,Eradicated
45.118.129.255,Malware,Critical,FALSE,Blocked
105.70.157.70,Insider Threat,Critical,FALSE,Contained
36.7.239.93,Ransomware,Medium,FALSE,Eradicated
90.141.27.99,Phishing,High,FALSE,Contained
77.57.126.73,Insider Threat,Low,FALSE,Recovered
35.160.84.172,Malware,Medium,FALSE,Eradicated
202.201.218.60,Insider Threat,Medium,FALSE,Recovered
135.194.221.169,Malware,Critical,FALSE,Recovered
184.236.115.101,Ransomware,High,FALSE,Contained
2.30.112.161,DDoS,High,FALSE,Blocked
107.68.29.160,Malware,Low,FALSE,Contained
35.11.120.28,Insider Threat,Critical,TRUE,Contained
207.252.153.136,Insider Threat,Medium,FALSE,Blocked
188.207.19.7,Malware,Medium,FALSE,Eradicated
136.238.53.174,Insider Threat,Low,FALSE,Recovered
78.42.249.217,Phishing,High,FALSE,Blocked
8.198.30.77,Ransomware,Low,FALSE,Recovered
178.227.4.230,Malware,Low,FALSE,Recovered
83.193.113.18,Malware,Low,FALSE,Eradicated
189.105.234.94,Phishing,Critical,FALSE,Blocked
218.59.133.78,Ransomware,Low,FALSE,Eradicated
83.108.7.68,Ransomware,Low,FALSE,Blocked
121.136.128.30,Ransomware,Medium,FALSE,Eradicated
147.68.181.201,Insider Threat,High,FALSE,Contained
120.83.137.80,DDoS,Medium,FALSE,Recovered
163.137.107.28,DDoS,High,FALSE,Eradicated
5.61.224.211,DDoS,Low,FALSE,Eradicated
172.173.97.222,Phishing,Low,FALSE,Blocked
115.172.19.214,Insider Threat,Low,FALSE,Contained
149.53.0.90,Ransomware,Low,FALSE,Eradicated
93.240.75.179,Insider Threat,Medium,FALSE,Blocked
38.202.53.115,DDoS,Low,FALSE,Recovered
22.173.100.25,Insider Threat,High,FALSE,Contained
174.48.240.215,Phishing,Low,FALSE,Eradicated
133.22.115.61,Ransomware,Low,FALSE,Recovered
85.106.215.207,Phishing,Medium,FALSE,Eradicated
163.172.17.79,DDoS,High,FALSE,Contained
61.41.38.220,Insider Threat,High,FALSE,Contained
187.45.40.85,Phishing,Low,FALSE,Contained
55.247.44.240,Insider Threat,High,FALSE,Recovered
135.241.127.150,DDoS,High,FALSE,Eradicated
195.59.34.51,Insider Threat,Critical,FALSE,Contained
9.52.50.23,DDoS,Critical,FALSE,Blocked
121.69.187.30,Insider Threat,Medium,FALSE,Eradicated
17.16.127.132,Ransomware,Low,FALSE,Blocked
146.184.130.69,DDoS,Critical,FALSE,Eradicated
164.150.204.18,DDoS,Critical,FALSE,Recovered
173.197.147.29,Malware,Critical,FALSE,Blocked
115.209.189.203,Insider Threat,Low,FALSE,Eradicated
97.147.253.126,DDoS,Critical,FALSE,Blocked
38.62.74.196,Phishing,High,FALSE,Blocked
213.169.97.208,Ransomware,Low,FALSE,Blocked
47.253.48.202,Phishing,Medium,FALSE,Eradicated
163.141.12.208,Ransomware,Critical,FALSE,Contained
110.180.60.145,Phishing,High,FALSE,Eradicated
64.3.226.36,Phishing,Medium,FALSE,Contained
29.80.169.237,Malware,Low,FALSE,Eradicated
181.225.196.53,Phishing,Medium,FALSE,Eradicated
31.237.105.188,Phishing,Medium,FALSE,Contained
73.186.142.231,Insider Threat,Critical,FALSE,Eradicated
139.232.185.221,Ransomware,Low,FALSE,Recovered
216.135.76.175,Insider Threat,Low,FALSE,Blocked
69.11.218.109,DDoS,Medium,FALSE,Recovered
154.148.220.19,Insider Threat,Critical,FALSE,Recovered
129.5.7.229,DDoS,Low,FALSE,Eradicated
221.42.150.77,Insider Threat,Low,FALSE,Recovered
177.88.84.189,DDoS,Low,FALSE,Contained
121.224.167.45,Insider Threat,Critical,FALSE,Recovered
129.3.141.123,Insider Threat,High,TRUE,Blocked
1.57.96.58,DDoS,High,FALSE,Eradicated
5.105.215.223,Insider Threat,Medium,FALSE,Blocked
63.18.7.69,Ransomware,Medium,FALSE,Contained
12.155.164.149,Malware,Medium,FALSE,Eradicated
198.59.249.53,DDoS,Critical,FALSE,Blocked
119.165.11.95,Malware,Low,FALSE,Recovered
17.69.239.196,Ransomware,Medium,FALSE,Contained
182.151.169.36,DDoS,Low,FALSE,Blocked
189.123.183.120,Insider Threat,Medium,FALSE,Recovered
181.30.46.235,Malware,Low,FALSE,Eradicated
7.228.61.27,Phishing,Low,FALSE,Contained
77.105.234.224,DDoS,Low,TRUE,Blocked
172.238.25.66,Ransomware,High,FALSE,Contained
70.243.123.124,Ransomware,High,FALSE,Contained
118.96.152.246,Phishing,Critical,FALSE,Eradicated
45.88.238.181,Ransomware,Critical,FALSE,Contained
185.38.172.225,Ransomware,Critical,FALSE,Eradicated
161.159.203.222,Insider Threat,Low,FALSE,Contained
148.227.9.152,Phishing,Low,FALSE,Eradicated
56.131.39.33,Ransomware,Medium,FALSE,Recovered
47.167.179.184,Insider Threat,Critical,TRUE,Recovered
50.244.52.152,Malware,Medium,FALSE,Eradicated
100.252.147.52,Phishing,Medium,FALSE,Recovered
102.186.51.141,Phishing,Low,FALSE,Contained
69.203.233.74,Malware,High,FALSE,Contained
218.103.190.151,DDoS,Critical,FALSE,Blocked
10.248.208.142,Malware,Low,FALSE,Blocked
117.19.179.171,Phishing,Critical,FALSE,Contained
66.217.219.253,Insider Threat,Critical,FALSE,Recovered
107.60.42.184,Insider Threat,High,FALSE,Eradicated
6.174.182.98,DDoS,Critical,FALSE,Contained
62.82.148.246,Ransomware,Critical,TRUE,Contained
50.7.115.14,Insider Threat,Medium,FALSE,Recovered
217.193.162.70,Phishing,Medium,FALSE,Contained
12.150.124.52,DDoS,Critical,TRUE,Recovered
101.220.149.220,Ransomware,Low,FALSE,Contained
60.10.63.184,Ransomware,Low,FALSE,Eradicated
145.181.18.91,Phishing,Medium,FALSE,Eradicated
135.8.192.39,Ransomware,Low,FALSE,Recovered
40.24.7.121,Malware,Critical,FALSE,Recovered
210.117.231.209,DDoS,Critical,FALSE,Blocked
37.4.161.94,Insider Threat,Medium,TRUE,Eradicated
162.167.107.86,Ransomware,Critical,FALSE,Contained
140.78.225.169,Malware,High,FALSE,Recovered
81.127.92.108,Insider Threat,High,FALSE,Blocked
60.205.195.254,Malware,Low,FALSE,Contained
29.131.51.88,Malware,Medium,FALSE,Eradicated
154.117.25.157,Phishing,Critical,FALSE,Recovered
41.116.186.158,Ransomware,High,FALSE,Blocked
167.32.52.243,Ransomware,Low,FALSE,Contained
188.20.227.11,DDoS,Medium,FALSE,Contained
29.27.241.231,Insider Threat,Medium,FALSE,Blocked
73.135.197.193,DDoS,High,FALSE,Eradicated
188.202.246.249,DDoS,Low,FALSE,Blocked
112.87.190.124,DDoS,Medium,FALSE,Eradicated
177.116.32.62,Ransomware,Critical,TRUE,Eradicated
7.20.109.190,DDoS,Medium,FALSE,Contained
20.241.14.75,DDoS,Medium,FALSE,Eradicated
82.109.241.30,Phishing,Medium,TRUE,Contained
8.35.235.59,DDoS,Medium,FALSE,Recovered
210.101.207.204,Phishing,Medium,FALSE,Contained
217.189.217.78,Ransomware,Medium,FALSE,Contained
61.188.107.200,Ransomware,Critical,FALSE,Recovered
34.50.236.142,Insider Threat,High,FALSE,Eradicated
188.139.215.10,DDoS,Low,FALSE,Contained
33.110.101.105,Malware,Medium,FALSE,Contained
171.130.189.79,Phishing,Low,FALSE,Eradicated
11.185.39.62,Ransomware,Medium,FALSE,Eradicated
164.218.76.1,Phishing,Critical,FALSE,Eradicated
165.172.53.235,Ransomware,Low,FALSE,Contained
171.91.105.186,Malware,Medium,FALSE,Blocked
27.3.217.230,Insider Threat,Medium,FALSE,Eradicated
87.182.160.143,Ransomware,Critical,FALSE,Recovered
5.43.255.207,Phishing,High,FALSE,Blocked
62.79.182.8,Insider Threat,Critical,TRUE,Contained
75.76.93.56,Insider Threat,Medium,TRUE,Contained
151.125.28.94,Phishing,Critical,FALSE,Eradicated
99.136.221.228,Phishing,Critical,FALSE,Recovered
62.116.170.185,Phishing,Low,TRUE,Eradicated
130.67.3.37,Insider Threat,Critical,TRUE,Recovered
28.1.105.241,Ransomware,High,FALSE,Contained
82.184.105.173,DDoS,Medium,FALSE,Contained
158.244.201.94,DDoS,Medium,FALSE,Recovered
113.35.36.80,Phishing,Critical,FALSE,Eradicated
158.12.27.134,Phishing,Low,FALSE,Recovered
83.46.227.147,Phishing,High,FALSE,Recovered
174.116.195.52,Ransomware,Critical,FALSE,Eradicated
21.111.184.127,DDoS,Critical,FALSE,Eradicated
88.192.224.116,Phishing,High,FALSE,Blocked
150.227.21.147,Ransomware,High,TRUE,Eradicated
55.255.17.125,Malware,Medium,FALSE,Eradicated
48.102.182.225,DDoS,Low,FALSE,Eradicated
100.233.208.213,Phishing,Low,FALSE,Recovered
170.153.236.236,Ransomware,Low,FALSE,Recovered
185.29.106.38,Phishing,High,FALSE,Blocked
155.220.97.205,Phishing,High,FALSE,Recovered
18.14.102.165,DDoS,Medium,FALSE,Contained
128.180.138.138,Ransomware,High,FALSE,Recovered
43.30.100.216,Insider Threat,High,FALSE,Eradicated
38.25.165.233,Phishing,High,FALSE,Eradicated
214.211.141.112,Phishing,Medium,FALSE,Blocked
